text,label
Any service disruptions today?,disruptions
Order me a pizza,fallback
What time does the next service leave Victoria?,get_arrivals
How's the Metropolitan line running?,check_status
How's the Northern line running?,check_status
Next arrival at King's Cross?,get_arrivals
Any service disruptions today?,disruptions
What's the status of the District line?,check_status
Ticket price from King's Cross to Green Park please?,get_price
Is it expensive to go from Euston to Baker Street?,get_price
Anything broken on the Underground?,disruptions
Disruptions in the network now?,disruptions
Are there any strikes on?,disruptions
Is the Victoria line delayed today?,check_status
Tell me a joke,fallback
When is the next train from Waterloo?,get_arrivals
What's the weather like?,fallback
"Hey, any update on Victoria line?",check_status
Order me a pizza,fallback
When is the next train from Baker Street?,get_arrivals
How much from Euston to Waterloo?,get_price
How much from Waterloo to King's Cross?,get_price
Order me a pizza,fallback
Can I take the Victoria line now?,check_status
Cost to travel from King's Cross to Euston?,get_price
Any issues on the District line?,check_status
Is it expensive to go from Waterloo to Stratford?,get_price
Umm... next train from Stratford please?,get_arrivals
Can you tell me when the train leaves Oxford Circus?,get_arrivals
Anything broken on the Underground?,disruptions
How much from Green Park to King's Cross?,get_price
What time does the next service leave Oxford Circus?,get_arrivals
Umm... next train from Baker Street please?,get_arrivals
Ticket price from King's Cross to Baker Street please?,get_price
Any train coming soon at Waterloo?,get_arrivals
"Umm, Baker Street to Victoria — how much?",get_price
How's the Hammersmith & City line running?,check_status
"Hey, any update on Metropolitan line?",check_status
Is it expensive to go from Liverpool Street to Paddington?,get_price
Any issues on the Northern line?,check_status
How long till next train from Green Park?,get_arrivals
Are there any strikes on?,disruptions
What's the status of the Jubilee line?,check_status
Order me a pizza,fallback
Can you tell me when the train leaves Green Park?,get_arrivals
How long till next train from Green Park?,get_arrivals
Can I get a haircut nearby?,fallback
Can I take the Northern line now?,check_status
Disruptions in the network now?,disruptions
What time does the next service leave Baker Street?,get_arrivals
Book me a cab,fallback
Is the Northern line running mate?,check_status
Order me a pizza,fallback
Engineering works anywhere?,disruptions
How tall is Big Ben?,fallback
Is the Circle line running mate?,check_status
Order me a pizza,fallback
Is it expensive to go from Green Park to Stratford?,get_price
Is the Metropolitan line delayed today?,check_status
Umm... next train from Stratford please?,get_arrivals
What's the status of the District line?,check_status
Is the Piccadilly line running mate?,check_status
Do aliens exist?,fallback
What's causing delays on the tube?,disruptions
Sing me a song,fallback
Next arrival at Liverpool Street?,get_arrivals
Cost to travel from Baker Street to Euston?,get_price
Any service disruptions today?,disruptions
How long till next train from King's Cross?,get_arrivals
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Is the Jubilee line running mate?,check_status
Umm... next train from Baker Street please?,get_arrivals
Can I take the Central line now?,check_status
Tell me a joke,fallback
Ticket price from Green Park to Baker Street please?,get_price
What's causing delays on the tube?,disruptions
Are there any strikes on?,disruptions
Umm... next train from Paddington please?,get_arrivals
Umm... next train from Oxford Circus please?,get_arrivals
Anything broken on the Underground?,disruptions
Book me a cab,fallback
Umm... next train from Stratford please?,get_arrivals
What's the weather like?,fallback
Umm... next train from Victoria please?,get_arrivals
Tell me a joke,fallback
Any train coming soon at Green Park?,get_arrivals
Any service disruptions today?,disruptions
Tube status update — issues today?,disruptions
Tell me a joke,fallback
Anything broken on the Underground?,disruptions
Do aliens exist?,fallback
What's causing delays on the tube?,disruptions
Tube status update — issues today?,disruptions
Next arrival at Stratford?,get_arrivals
Book me a cab,fallback
Tube status update — issues today?,disruptions
Engineering works anywhere?,disruptions
What's the status of the Piccadilly line?,check_status
Umm... next train from Euston please?,get_arrivals
Is the District line running mate?,check_status
Anything broken on the Underground?,disruptions
Sing me a song,fallback
Is it expensive to go from Oxford Circus to Liverpool Street?,get_price
Next arrival at Oxford Circus?,get_arrivals
How much from Waterloo to Stratford?,get_price
Book me a cab,fallback
"Hey, any update on Jubilee line?",check_status
Tube status update — issues today?,disruptions
Do aliens exist?,fallback
What's the status of the Metropolitan line?,check_status
How much from Baker Street to Waterloo?,get_price
Sing me a song,fallback
Do aliens exist?,fallback
Umm... next train from King's Cross please?,get_arrivals
Is the Victoria line delayed today?,check_status
How much from Paddington to Stratford?,get_price
Disruptions in the network now?,disruptions
Next arrival at King's Cross?,get_arrivals
Ticket price from Waterloo to Stratford please?,get_price
What's the weather like?,fallback
Cost to travel from Stratford to King's Cross?,get_price
What's the status of the Central line?,check_status
Any train coming soon at Green Park?,get_arrivals
Are there any strikes on?,disruptions
Any train coming soon at Liverpool Street?,get_arrivals
Any service disruptions today?,disruptions
What's the fare between Paddington and Green Park?,get_price
Any train coming soon at Baker Street?,get_arrivals
Engineering works anywhere?,disruptions
Engineering works anywhere?,disruptions
What's causing delays on the tube?,disruptions
Tube status update — issues today?,disruptions
Ticket price from Victoria to Liverpool Street please?,get_price
Any issues on the Hammersmith & City line?,check_status
Is the Piccadilly line running mate?,check_status
What's the status of the Metropolitan line?,check_status
Engineering works anywhere?,disruptions
Anything broken on the Underground?,disruptions
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Next arrival at Waterloo?,get_arrivals
Next arrival at King's Cross?,get_arrivals
Cost to travel from Euston to Victoria?,get_price
What's the weather like?,fallback
What time does the next service leave King's Cross?,get_arrivals
Are there any strikes on?,disruptions
Cost to travel from Waterloo to King's Cross?,get_price
"Umm, Paddington to Green Park — how much?",get_price
When is the next train from Oxford Circus?,get_arrivals
What time does the next service leave King's Cross?,get_arrivals
How's the Victoria line running?,check_status
Next arrival at Baker Street?,get_arrivals
What's the weather like?,fallback
How tall is Big Ben?,fallback
Is the Metropolitan line delayed today?,check_status
Book me a cab,fallback
Can you tell me when the train leaves Paddington?,get_arrivals
Can I take the District line now?,check_status
What's the status of the Circle line?,check_status
What's the fare between King's Cross and Liverpool Street?,get_price
How long till next train from Oxford Circus?,get_arrivals
"Hey, any update on Victoria line?",check_status
Can I get a haircut nearby?,fallback
Next arrival at Liverpool Street?,get_arrivals
How much from Baker Street to Stratford?,get_price
Tell me a joke,fallback
Any issues on the Circle line?,check_status
Order me a pizza,fallback
When is the next train from Euston?,get_arrivals
Do aliens exist?,fallback
Any train coming soon at Victoria?,get_arrivals
Tell me a joke,fallback
Can you tell me when the train leaves Liverpool Street?,get_arrivals
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Is it expensive to go from Baker Street to Stratford?,get_price
Ticket price from King's Cross to Liverpool Street please?,get_price
Ticket price from Baker Street to Liverpool Street please?,get_price
How tall is Big Ben?,fallback
Ticket price from Waterloo to Liverpool Street please?,get_price
Do aliens exist?,fallback
What time does the next service leave Euston?,get_arrivals
"Hey, what's the cost Oxford Circus to Victoria?",get_price
"Hey, what's the cost Oxford Circus to Victoria?",get_price
What's causing delays on the tube?,disruptions
How long till next train from Euston?,get_arrivals
When is the next train from Waterloo?,get_arrivals
Can I get a haircut nearby?,fallback
Umm... next train from Baker Street please?,get_arrivals
"Hey, what's the cost Oxford Circus to Victoria?",get_price
Can you tell me when the train leaves Oxford Circus?,get_arrivals
How long till next train from Oxford Circus?,get_arrivals
"Umm, Waterloo to Green Park — how much?",get_price
Do aliens exist?,fallback
Anything broken on the Underground?,disruptions
